Source.Name;ID;Date time;Details;Region;Pers.Komp;Pers.Komp.Value;Forstaa;Forstaa.Value;Erfaring;Erfaring.Value;Rest
00041-1648627.txt;1648627;28-05-2021 22:31;Grafiker til Online & Marketing;storkoebenhavn;1;Som person er du først og fremmest kreativ og du er god til at finde på nye løsninger;0;;1;hvor du har fået erfaring med Photoshop, InDesign og Illustrator; Grafiker til Online & Marketing   Kan du skabe iøjnefaldende grafik, der gør indholdet informativt og virkningsfuldt? er du samtidig grundig og kunne du tænke dig at blive en del af et kreativt fællesskab? Så er det dig, vi gerne vil have med på holdet som vores nye Grafiker! Kan du producere og opsætte grafisk indhold med en stor forståelse for din målgruppe? I Telenor har vi et ønske om at blive endnu skarpere til at omsætte kommunikation til visuelle udtryk på tværs af digitale og fysiske touchpoint, og vi har derfor flyttet vores grafiske produktion in-house og samlet alle kreative ildsjæle. Vi søger nu en Grafiker med et digitalt mindset, som brænder for at producere og opsætte grafisk materiale i tråd med Telenors brand DNA & identitet.  Du bliver en del af Marketing & Online, som er ansvarlig for at Telenor har et stærkt og distinkt brand, der skiller sig ud i et konkurrencepræget marked, og vi har et konstant ønske om at give vores kunder en ensartet brandoplevelse uanset hvor de interagerer med os. Du kan se frem til at skulle arbejde med forskellige medier med det digitale univers i fokus. Mere specifikt skal du have lyst til at kaste dig over disse 3 kerneopgaver:  Udvikle og producere grafisk indhold til vores digitale medier herunder SoMe og bannerannoncer Opsætte grafisk materiale til vores butikker, ex. brochure, flyers, gadeplakater Producere grafiske elementer på f.eks. taktiske kampagner på telenor.dk  Du brænder for grafiske genistreger. Som person er du først og fremmest kreativ og du er god til at finde på nye løsninger. Du er grundig og har et skarpt blik for grafisk design af høj kvalitet. Samtidig falder det dig naturligt at have en stor berøringsflade på tværs af teamet og med forretningen som helhed, hvor du har en positiv indstilling til de daglige opgaver, til trods for stramme deadlines. Vi forestiller os, at du er uddannet multimediedesigner, mediegrafiker eller har en anden relevant uddannelse, hvor du har fået erfaring med Photoshop, InDesign og Illustrator. Det er et plus, hvis du har kendskab til Figma og Bannerflow eller lignende Banner Builder . Om du er nyuddannet eller har 1-2 års erfaring fra en lignende stilling, er ikke så vigtig for os. Vigtigst er, at du brænder for udvikling og opsætning af grafisk indhold.  Hvem er vi? Du bliver en del af en dynamisk organisation, hvor der, på tværs af forretningen, venter dedikerede og kompetente kolleger, som kontinuerligt arbejder for at udvikle fremtidens teleselskab. Vi arbejder agilt, fokuserer indsatsområder ved hjælp af Kanban og praktiserer Tight-Loose-Tight i vores daglige arbejde. Du kommer til at indgå i et team, med mange forskellige kompetencer, som arbejder på tværs af vores kommercielle og tekniske afdelinger. Som arbejdsplads har vi stort fokus på det fleksible arbejdsliv og work-life-balance er ikke bare noget vi siger, men er noget vi praktiserer. Derudover går vi meget op i at efterleve vores fire værdier.
00042-841530.txt;841530;21-10-2019 23:19;Multimediedesigner Praktikant;region-midtjylland;1;Være initiativrig og opsøgende;0;;0;;Hvis du er interesseret i iværksætteri, og gerne vil arbejde med UX/UI, Frontend-udvikling, SoMe og design af diverse printmateriale så er dette en unik mulighed for at få masser af ansvar i et ambitiøst startup i Aarhus! Du har nu mulighed for at blive Multimediedesigner praktikant hos RaskRask - et hurtigt voksende startup i hjertet af Aarhus. RaskRask er et banebrydende koncept, der revolutionerer massagebranchen til fordel for både kunder og massører. Vi tror på, at sundhed og velvære kan skabe mere værdi i hverdagen. Gennem vores online koncept kan du bestille en professionel massør hjem til dig selv, så du kan blive behandlet på dine vilkår. På sigt vil vi ekspandere med flere behandlingsformer, så vi kan tilbyde flere mennesker den rette behandling. Vi står for markedsføringen, kommunikation, support og alt det administrative. Vi samarbejder med selvstændige massører, som udfører behandlingerne i kundens hjem. Massørerne sparer blandt andet klinikomkostninger gennem det innovative og brugervenlige system, vi har skabt.   Din profil Du er ansvarsfuld, selvstændig og har mod på at udvikle dig. Vi har meget at se til og leder efter en kompetent praktikant. Hvis du vil være praktikant hos RaskRask skal du:  Være initiativrig og opsøgende. Arbejde selvstændigt såvel som at kunne indgå i et team   Dine arbejdsopgaver vil være inden for følgende områder:. UI & UX • Frontend-udvikling. Design til sociale medier. Design af flyers, forretningskort mv. Foto- og videoproduktion • Markedsføring   Du vil blive en del af et ungt og dynamisk team med en flad struktur. Du vil få hurtig læring og meget ansvar, som vi forventer at du lever op til Arbejdstiden er ca. 37 timer om ugen i Aarhus C, med mulighed for at tilpasse det dit studie eller andet. Hver dag er der lækker frokostordning, om torsdagen er der fælles morgenmad og om fredagen tager vi en øl sammen for at fejre en god uge. Alle vores nuværende ansatte er tidligere praktikanter. Gennem deres praktik udviklede de deres kompetencer og beviste deres dedikation - og gjorde sig selv uundværlige for teamet. Hvis du kan bevise det samme gennem din praktik, er der en chance for at du kan blive en mere permanent del af holdet. 
00043-1150213.txt;1150213;08-05-2020 23:16;Udviklingskonsulent til e-læring - Herning;region-midtjylland;0;;1;Design og udvikling af multimediale produkter IT-didaktik og læringsteori User Experience og interaktionsdesign Designpsykologi og adfærdsdesign;1;Har du erfaring med design og udvikling af multimediale produkter. Vi ser gerne, at du har erfaring fra en lignende stilling;Udviklingskonsulent til e-læring - Herning  Har du erfaring med design og udvikling af multimediale produkter? Og brænder du for at producere indhold til e-læring og digital formidling? Så er du måske vores nye kollega i Kompetencer og Læring. Udvikling af e-læring og digitalisering af kompetenceudvikling  Der er for alvor kommet gang i udviklingen af e-læring og digitalisering af uddannelse i skatteforvaltningen. Vi søger derfor en ny kollega som brænder for at producere indhold til både e-læring og digital formidling.   Med udgangspunkt i din faglighed vil du få ansvaret for at omsætte kundens krav til motiverende og effektskabende digitale produktioner, som understøtter de fastsatte læringsmål. Vi leverer digital læring fra højeste ledelsesniveau til helt nede på gulvet, hvor tingene sker.  Du kommer til at arbejde med følgende områder:  Udvikling af multimediale læringsobjekter Optagelse og redigering af video Motion Graphics Tilpasning af eksisterende e-læring og digitalt indhold Evaluering og test af e-læring Opfølgning på effektmål og efterfølgende indsatser Strategisk sparring med samarbejdspartnere om brugen af e-læring Vejledning til skatteforvaltningens medarbejdere om egen udvikling af e-læring Opsætning af kompetenceforløb i LMS   Kompetencer, faglighed og professionel tilgang. Vi forventer, at du har et højt energiniveau og tager ansvar for opgaverne fra første henvendelse til den afsluttende evaluering. Vi forventer også, at du agerer som professionel samarbejdspartner for vores kunder, og kan omsætte deres idéer til konkrete digitale produktioner. Du har flere af nedenstående kompetencer:  Design og udvikling af multimediale produkter IT-didaktik og læringsteori User Experience og interaktionsdesign Designpsykologi og adfærdsdesign Adobe Creative Cloud (særligt Photoshop, Illustrator, Premiere Pro og AfterEffects) Articulate 360 og Adobe Captivate Saba Cloud eller tilsvarende LMS xAPI og Scorm HTML, CSS og JavaScript. Vi ser gerne, at du har erfaring fra en lignende stilling, og at du har en relevant videregående uddannelse, f.eks. multimediedesigner eller Cand. IT. Vi lægger stor vægt på, at du kan vise konkrete eksempler på digitale produkter, du har udviklet. Vi opfordrer derfor til, at du vedlægger disse i din ansøgning. Kontoret Kompetencer og Læring – fokus på vidensdeling  Du bliver en del af Kompetencer og Læring, hvor vi lige nu er 25 engagerede kollegaer. Vi har et bredt tværfagligt samarbejde med hele skatteforvaltningen, hvor vi rådgiver om og leverer udvikling og administration af kurser, e-læring, lederudvikling, workshops og andre tværorganisatoriske tiltag. I E-læringsteamet bliver du en del af et velfungerende kollegialt team, hvor der er højt til loftet, og dine dygtige kollegaer står klar med hjælp og faglig sparring. Du får god mulighed for at udvikle dig både fagligt og personligt gennem de mange spændende opgaver og samarbejdet med kollegaer.
00044-272457.txt;272457;24-11-2018 01:26;Marketingassistent;sydjylland;1;Ivrig efter af lære Som person forestiller vi os, at du er engageret, kreativ og nysgerrig. Du er god til at skabe relationer på tværs. er selvstændig og grundig;0;;0;; Som vores Marketingassistent kommer du til at indgå i et inhouse marketing team. Din opgave bliver - sammen med teamet - at udvikle, producere og eksekvere indhold og materialer i forhold til den strategi, der er lagt for huset og det enkelte forretningsområde.   
00045-215491.txt;215491;09-10-2018 20:21;Digital marketeer;region-sjaelland;0;;0;;0;;Er du digital helt ud til fingerspidserne? Kan du designe lækre, digitale grafiske elementer? Har du et projektledergen? Kan du skrive en sælgende tekst og stave fejlfrit?   Så har vi det mest spændende job, hvor dine ambitioner kan få luft under vingerne, og du kommer med på den vildeste rejse.  Vi vækster  Vores branche er i vækst, og det kommer til at gå endnu stærkere over de næste år. Vi distribuerer og sælger hjælpemidler/velfærdsteknologi til den ældre målgruppe.
00046-1682118.txt;1682118;28-06-2021 22:21;HTML wizzard med øje for design;region-midtjylland;1;Du er frisk, nede på jorden og klar på en god snak med dine kollegaer;0;;0;; Er du knivskarp til opsætning i CSS? Har du øje for design og den lækre brugeroplevelse? Og kan du udvikle HTML responsivt, så det fungerer på tværs af alle skærmstørrelser? Så er det måske dig, vi leder efter som ny stolt html-nørd og -drivkraft i vores marketing team! Derudover har vi webshops i Sverige, Norge, Finland, Tyskland, Østrig og Polen.   Vores sortiment består af markedets bedste og mest efterspurgte produkter – lige fra gaming gear og IT-udstyr til tandbørster og legetøj.   Vi har hovedsæde i Højbjerg, hvor vi deler hus med en masse robotter, som er med til at sørge for lynhurtig levering til vores kunder.   Du får 200+ nye kolleger, som hver især brænder for deres felt – og som altid er klar på en lille snak ved kaffemaskinen.  Velkommen til Marketing  I marketingafdelingen er vi en gruppe kreative mennesker, som sidder med hver vores område (bl.a. grafisk design, SEO, nyhedsbreve og annoncering).   Alle står klar med en hjælpende hånd, når tempoet bliver højt. Vi løfter i samlet flok og er særligt skarpe, når det gælder fleksibilitet og hurtig eksekvering.  Dine arbejdsopgaver som html-drivkraft i Marketing  Som del af vores marketing team bliver du den primære drivkraft i produktionen, opsætningen og udviklingen af landing pages og html content til vores sites.                                                
00047-838613.txt;838613;18-10-2019 23:28;Frontend Developer Intern;region-midtjylland;0;;0;;0;;Salary Unpaid  If you want to be part of a revolution within the film- and photo industry, and you want to help build the best possible platform solution for doing so, we are at this very moment looking for you to join us on the journey as an intern. We are currently experiencing extensive traction, and are therefore looking for a Frontend Developer with passion for creating scalable marketplace solutions, and who is eager about learning from some of the brightest developers in Denmark.  
00048-1339731.txt;1339731;14-10-2020 22:35;Tech-tænkende tekstknuser til Nota;region-sjaelland;1;Du trives med rutineprægede opgaver, og bidrager med masser af godt humør;0;;0;Et teknisk mindset, erfaring med HTML og forståelse for brugervenlighed;" VIL DU NØRDE MED NOTA I NAKSKOV? Et teknisk mindset, erfaring med HTML og forståelse for brugervenlighed - er vores fancy buzzword-opskrift på en Nota-nørd. Tilsæt en stor skefuld nysgerrighed - og så er det måske dig, der er en af vores kommende ""ord-nørder"". Hvis XML, EPUB og Unicode indgår i dit vokabularium - og du har lyst til at arbejde med digital tilgængelighed og tekstproduktion, så kan du være den næste, som indgår i vores dygtige team i Notas Digitale Produktion. Vi sørger for, at mennesker med syns- og læsevanskeligheder får adgang til tekster, de ellers ikke kan læse. Arbejdet består i at digitalisere trykt materiale, og dermed omsætte det til et format, der er tilgængeligt. Vi bearbejder faglitteratur, skønlitteratur, eksamensopgaver, tidsskrifter og aviser, og laver teksterne om til e-bøger, lydbøger eller bøger i punktskrift. Vi arbejder med koder, hovedsagligt i XML, så erfaring med IT er en meget stor fordel. Hver dag sender vi CD’er og punktbøger ud til vores brugere, og i den sammenhæng ligger der en del praktiske opgaver i afdelingen. De opgaver løfter vi i fællesskab, så hverdagen indeholder både praktiske og digitale opgaver. Kan du se dig selv hos os? For at blive en del af vores effektive og imødekommende team, skal du være systematisk og have øje for detaljen. Du skal kunne holde hovedet koldt, når tingene går stærkt, og du skal kunne leve med, at alt ikke er fejlfrit. Derudover er du god til dansk og engelsk i skrift og tale. Du kan se det fascinerende i at ""knuse en tekst"", så f.eks. billeder og figurer kan gøres tilgængelig for alle. Vi forestiller os, at du har en professionsbachelor eller en erhvervsakademiuddannelse inden for digitale medier, multimediedesigner eller lignende, og er på forkant med den tekniske udvikling indenfor digital tekstproduktion. Du trives med rutineprægede opgaver, og bidrager med masser af godt humør. Du tager ansvar for dine egne og fælles opgaver, og er god til at finde tekniske løsninger når du får øje på et problem. Hvad tilbyder vi? Nota består af 6 afdelinger på 2 adresser i henholdsvis Nakskov og Østerbro. Du vil blive tilknyttet Nakskov, som arbejdsplads. "
00049-1411062.txt;1411062;27-11-2020 23:27;Video editing and SoMe assistance;sydjylland;0;;0;;0;;Furthermore we need assistance for making posts for LinkedIn and our home page as well. We are looking for a person with team spirit that fits into our relazed environment but can some times be quite hectic though.Clobotics A/S is based at the quay side in Esbjerg heading the european wind business. Clobotics is a global leader in AIoT solutions for the wind power and retail industries. Clobotics’ end-to-end solutions combine computer vision, artificial intelligence/machine learning, and data analytics software with including autonomous drones and mobile applications. Clobotics is market leading inspection provider in the offshore wind industry, this includes  vessel charter, external blade inspections, lightning system controls and tower/foundation inspections. 
00050-1538230.txt;1538230;17-02-2021 22:22;Webshop-support med flair for rådgivende salg;nordsjaelland;1;Er kvalitetsbevidst og sætter en stolthed i at udføre et godt stykke arbejde. Er optimist og ser muligheder fremfor begrænsninger;0;;0;fordel, hvis du har erfaring med og interesse for:          Kundeserviceerfaring         Maskiner og grøn teknologi indenfor pyrolyse      CO2 situationen og EU lovgivning herom. Har du praktisk erfaring med B2B, support til eller har salgsagent erfaring,  e-commerce, grønne løsninger eller webdesign, er det en fordel.; Webshop-support med flair for rådgivende salh. Brænder du for miljøløsninger og e-handel, god rådgivning og kundeservice? Kan du sætte dig ind i kundens situation, og bliver du motiveret af at tilbyde de rette løsninger, som passer til deres miljø behov? Vil du arbejde i en virksomhed, hvor grønne løsninger, CO2, kvalitet og innovation er i fokus? Så er det dig, vi leder efter i vores Webshop-supportteam opstart.  I Savecost Green team tilbyder vi løsninger indenfor green teknologi  som pyrolyse løsninger og varmeveksler løsninger som mange tusinder af virksomheder i Danmark/ Europa/Verden har brug for. Vi henvender os til en voksende målgruppe på det danske marked via vores brands og referencer i Danmark, som ønsker at sparer Co2  Om stillingem- Vi søger en målrettet og kvalitetsbevidst Supporter ( designer), der kan servicere vores mange kommende greentech kunder og samtidig sælge/fremsende løsninger gennem den gode kunderådgivning og vore Agenter/partnere. Din fornemmeste opgave er, at vores webshopkunder får succes online, modtager tilbud, partnere får møder og at du ser muligheder i, hvordan vores grønne løsninger og services sikrer netop dét. Alle kontakter med kunder sker via Bitrix vores CRM system.  Alt efter dine interesser og kompetencer er der gode muligheder for at blive specialiseret i de forskellige løsninger, vi tilbyder vores kunder.    Typiske arbejdsopgaver inkluderer bl.a.:       Besvare kundehenvendelser på telefon og mail omkring vores webshopløsninger, forslag til grønne løsninger og møde aftaler mm.        Være sparringspartner for kunderne og hjælpe med at løse deres  grønne-udfordringer og CO2 besparelser      Være parat til at lave rådgivende salg, f.eks. ved at gøre kunden opmærksom på de produkter, vi tilbyder      Lave små designrettelser på vores Webside      Være med til at forme vores løsninger/produkter i samarbejde med udvikling, salg, marketing, partnere og leverndører.  Det er en fordel, hvis du har erfaring med og interesse for:  Kundeserviceerfaring. Maskiner og grøn teknologi indenfor pyrolyse. CO2 situationen og EU lovgivning herom.
00051-737811.txt;737811;17-08-2019 23:37;Uddannelseschef til KEA Digital;storkoebenhavn;0;;0;;0;;Uddannelseschef til KEA. Har du en god portion ledelseserfaring, viden om videregående uddannelse og gerne erfaring fra IT branchen - og kan du understøtte et godt arbejdsmiljø gennem tillidsfuld og nærværende ledelse? Vil du være med til at sikre, at pædagogikken og didaktikken i KEAs digitale uddannelser afspejler et tæt samarbejde med private virksomheder? Og at uddannelserne integrerer viden fra relevante vidensmiljøer, så KEAs dimittender kan det, erhvervslivet efterspørger? Så er du måske KEA Digitals nye uddannelseschef og kan få mulighed for at præge fremtidens arbejdskraft inden for det digitale område.    OM JOBBET  Som uddannelseschef på KEA Digital får du det samlede ansvar for at planlægge, drifte og kvalitetssikre en eller flere af KEAs digitale uddannelser. Du får ansvar for at uddannelsernes indhold løbende afspejler de kompetencebehov, KEA skal uddanne til, og at KEAs studerende har en dagligdag, hvor de møder høj kvalitet i undervisningen, sammenhæng i uddannelsen og tydelige forventninger til deres egen indsats.     
00052-834553.txt;834553;16-10-2019 22:43;Genopslag - Skarp multimediedesigner med evner indenfor programmering til global virksomhed;sydjylland;0;;0;;1;Vi ser gerne, at du har minimum 3 års erfaring fra en lignende stilling. Rutineret erfaring med Illustrator, InDesign og Photoshop;Vi har behov for at få en kollega ind, der har passion for webdesign og besidder en skarp detaljesans inden for det grafiske område.  Arbejdsdagen som multimediedesigner  Du vil blive en del af et dygtigt, dynamisk og travlt team, hvor spændende og kreative arbejdsopgaver i alle mulige facetter præger arbejdsdagen. Faglig sparring imellem hinanden er desuden i højsædet. Du vil ofte skulle arbejde på kryds og tværs af organisationen som et led i løsningen af dine opgaver. Vi ser gerne, at du har minimum 3 års erfaring fra en lignende stilling.  Jobbet indebærer opgaver inden for følgende områder:  Websitedesign, -programmering og -vedligehold Det vil være dig, der driver og udvikler vores websider, hvilket vil foregå i tæt, dagligt samarbejde med en engelsktalende kollega, der er webudvikler Diverse grafiske opgaver – trykte såvel som digitale Designe online bannere, planlægge og eksekvere messestande, designe brochurer, tegne illustrationer og ikoner, opdatere eksisterende materiale – dette vil blot være nogle af dine opgaver Ad hoc-opgaver i afdelingen såvel som i andre dele af organisationen  Optimalt har du som vores kommende kollega:  Uddannelse og erfaring inden for området, eks. som mediegrafiker, webdesigner, digital designer, multimediedesigner eller lignende Kompetencer inden for Javascript, HTML, CSS og Wordpress. Du har desuden forståelse for Bootstrap og Angular Forståelse for webserverteknologier som PHP og MySQL Flair for, at grafik og funktionalitet går op i en højere enhed og har fokus på målgruppen Rutineret erfaring med Illustrator, InDesign og Photoshop Gode dansk- og engelskkundskaber – både i skrift og tale Flair for at holde mange bolde i luften på samme tid uden at miste overblikket, er særdeles detaljeorienteret, kvalitetsfokuseret, selvstændig og god til at overholde deadlines Fokus på design, og sætter en stor ære i at formidle budskabet samtidig med, at du er analyserende og lyttende på de faktiske behov  Ansøgning og opstart  Lyder stillingen interessant, ser vi meget frem til at høre fra dig. 
00053-953917.txt;953917;03-01-2020 22:11;Grafisk designer/AD'er til international rådgiver;nordsjaelland;0;;0;;0;;Du bliver en del af et HR- og kommunikationsteam, som med base i Allerød har travlt med at hjælpe vores mange dygtige kolleger, der arbejder med at løse en lang række af de største samfundsudfordringer i Danmark og rundt om i verden. Vi har et hav af gode historier, som vi bringer i spil både internt og eksternt. Budskaberne skal understøttes af spændende grafikker, lækre PowerPoint-præsentationer og imponerende visualiseringer. Og det er her, du som grafisk designer/AD’er kommer ind i billedet. Din opgave Som grafisk designer/AD’er hos NIRAS får du ansvaret for vores grafiske design og visuelle udtryk. Du skal sikre, at vores grafiske identitet gennemsyrer vores forskellige materialer og skabeloner, og at vores brandguide er tilgængelig, opdateret og implementeret i alle lande. Og så skal du udvikle lækre grafiske løsninger, der bidrager til at nå de rette målgrupper effektivt. Du bliver ikke bare en vigtig sparringspartner for HR- og kommunikationsafdelingen, men også for resten af forretningen, når der skal produceres kreative koncepter og materialer i forbindelse med udstillinger, kundearrangementer, salgstiltag mv. Om dig. Du har lyst til at bidrage til samarbejdet i vores HR- og kommunikationsteam og mod på at tage et medansvar for at udvikle vores faglige og metodiske tilgange. Vi har en ambition om at blive endnu bedre til at kommunikere med visuelle virkemidler, så har du også kendskab til grafiske elementer i videoproduktion, er det klart en fordel. Du er uddannet grafisk designer, multimediedesigner eller lignende og har 3-4 års erfaring. Du har styr på den grafiske proces, arbejder selvstændigt, og det ligger naturligt for dig at have dine egne ansvarsområder. Du er sprængfyldt med grafisk kreativitet, er detaljeorienteret til mindste detalje – og så stortrives du med en bred kontaktflade. 
00054-84611.txt;84611;01-07-2018 02:37;Rejser - Support - rådgiver;udlandet;0;;0;;0;;Du skal have et stærkt servicegen. Være stærk i kommunikation såvel mundtligt som skriftligt. Du kan både tale og skrive engelsk, da vi kommunikerer med vor partner i Tyskland på bl.a. engelsk.  Du læser måske noget inden for turisme, salg, markedsføring eller kommunikation. Du har evt. været guide og har derfor kendskab til rejsebranchen. Vi forventer, at du kan starte hurtigst muligt. Du får en oplæringsperiode på ca. 1 måned.
00055-1008974.txt;1008974;01-02-2020 03:07;digital koordinator til gazellevirksomhed;region-midtjylland;1;Vi forestiller os, at du som person er kreativ, visuel og har god sans for detaljen;0;;0;har du erfaring med Photoshop og HTML. Du har god erfaring med Photoshop og HTML. Du har erfaring med nyhedsbreve og marketing via e-mail. må gerne have 2-3 års erhvervserfaring;Digital koordinator søges til gazellevirksomhed Er du en kreativ sjæl med sans for detaljen, har du erfaring med Photoshop og HTML, og har du lyst til at være en del af en spændende international virksomhed i vækst? Så er det måske netop dig, vi søger! For vores kunde Aclass A/S søger Randstad netop nu en skarp digital koordinator til at blive en del af virksomhedens marketingteam og have det samlede ansvar for forretningens online aktiviteter. Aclass A/S har stor succes med online salg af spændende rejser til eksotiske rejsedestinationer over hele verden. På baggrund heraf søges en motiveret digital koordinator, som skal være med til at udvikle og optimere websites, nyhedsflow, marketing via e-mail og SoMe på pt. 8 europæiske markeder. Du sidder sandsynligvis i en lignende rolle i dag, men har ambitioner om at udvikle dine kompetencer til et helt nyt forretningsorienteret niveau. Om stillingen: I tæt samarbejde med Marketing Director skal du være med til at drive, udvikle og sikre performance på websites, marketing via e-mail og SoMe. UI, UX, nyhedsbreve, e-mail flows og engagement vil derfor i høj grad præge din hverdag - og ikke mindst sikring af den røde tråd på tværs af vores websites. Du bliver en vigtig del af et dedikeret marketingsteam - og vil til tider også blive inddraget i SEO- og PPC-relaterede opgaver. Ønskede faglige kompetencer - Du har god erfaring med Photoshop og HTML. - Du kan analysere og finde trends med fokus på optimering. - Du har erfaring med nyhedsbreve og marketing via e-mail.  Du formår at omsætte egne og kollegaers idéer til visuelt design.
00056-498013.txt;498013;19-03-2019 01:33;Multimediedesigner / Kontorassistent / Intern sælger;sydjylland;0;;0;;0;;Multimediedesigner / Kontorassistent / Intern sælger Vi søger en allround multimediedesignger / kontorassistent med flair for ordremodtagelse, fakturering, vareindkøb, forsendelse, opdatering og vedligehold af hjemmeside. ELSAG.DK sælger el komponenter hvor ordremodtagelsen sker via vores hjemmeside, pr. E-mail og telefonisk. Det er krav at du behersker perfekt dansk og engelsk på minimum middel niveau. Du er vant til billedbearbejdning i Photoshop. Den ugentlige arbejdstid er 32 timer fordelt på 5 dage.                
00057-463777.txt;463777;04-03-2019 01:31;DFD tilbyder et spændende job som multimediedesigner;storkoebenhavn;0;;0;;0;Vi sørger en medarbejder med visuelforståelse og kunnen, gerne med erfaring fra tidligere arbejde på bureau eller anden B2B virksomhed. Det er et must at du har erfaring med de grafiske Adobe programmer og kender dem som din egen bukselomme;Er du eksperten på programmer som Photoshop, illutrator og Indesign ? Kan du bygge og vedligeholde Wordpress hjemmesider? Så er du den helt rigtige kandidat! Vi søger en kreativ medarbejder placeret i vores marketingafdeling som grafiskekspert og -håndværker. Vi sørger en medarbejder med visuelforståelse og kunnen, gerne med erfaring fra tidligere arbejde på bureau eller anden B2B virksomhed. Du får en varieret hverdag i et stærkt fællesskab Udvikling, forandring og forskellighed kommer til at præge din arbejdsdag. Du får stort ansvar og vi tager dine gode ideer og løsninger meget seriøst. Samtidig står dine erfarne kolleger klar med faglig sparring, uddannelse og vejledning. Du bliver en del af et ungt miljø og fællesskab, hvor samarbejde med kollegaer er hverdag. Grafiske opgaver i en digital fremtid Vi arbejder konstant på digitale løsninger, som gør kunderejsen hos DFD til en oplevelse. Vi udvikler på mange forskellige digitale platforme, som hver især sætter grafiske krav til, at hjælpe kunderne med at navigere i systemerne. Det rigtige UX design skal gøre DFD s digitale løsninger til markeds foretrukne. Hvorfor skal du søge stillingen som multimediedesigner? Om du har mange års erfaring eller få betyder ikke en verden til forskel, det vigtigste er at du har den rigtige indstilling og er parat til at tage fat på den grafiske kunderejse hos DFD. Det er et must at du har erfaring med de grafiske Adobe programmer og kender dem som din egen bukselomme. Du vil spille en stor rolle og have ansvaret for, at bringe det digitale DFD design til det næste niveau. I rollen som multimediedesigner vil du sætte den visuelle identitet på dagsorden og være med til at skabe en fremtid hvor udvikling og grafik går hånd i hånd. Vi giver dig Muligheden for at gøre en forskel i en varieret hverdag hvor din udvikling og dine kompetencer sættes i spil. Du får høj grad af inddragelse og indflydelse i en uformel organisation med fokus på at skabe fantastiske resultater.
